0, 0, 2333, 951, 46, 100, 0, -1, -1, -1
0, 1, 1666, 963, 27, 57, 0, -1, -1, -1
0, 2, 2023, 949, 28, 62, 0, -1, -1, -1
0, 3, 2521, 965, 71, 91, 0, -1, -1, -1
0, 4, 2561, 961, 62, 126, 0, -1, -1, -1
0, 5, 70, 949, 12, 27, 0, -1, -1, -1
0, 6, 101, 949, 12, 27, 0, -1, -1, -1
0, 7, 202, 950, 11, 25, 0, -1, -1, -1
0, 8, 416, 948, 17, 50, 0, -1, -1, -1
0, 9, 649, 950, 43, 136, 0, -1, -1, -1
0, 10, 680, 977, 86, 260, 0, -1, -1, -1
0, 11, 848, 954, 33, 80, 0, -1, -1, -1
0, 12, 959, 954, 25, 56, 0, -1, -1, -1
1, 0, 1496, 955, 32, 94, 0, -1, -1, -1
1, 1, 1766, 954, 28, 50, 0, -1, -1, -1
1, 2, 1936, 952, 22, 56, 0, -1, -1, -1
1, 3, 2584, 946, 25, 75, 0, -1, -1, -1
1, 4, 3589, 946, 45, 138, 0, -1, -1, -1
1, 5, 31, 949, 10, 25, 0, -1, -1, -1
1, 6, 60, 947, 12, 27, 0, -1, -1, -1
1, 7, 46, 949, 10, 25, 0, -1, -1, -1
1, 8, 468, 948, 10, 49, 0, -1, -1, -1
1, 9, 742, 957, 24, 87, 0, -1, -1, -1
1, 10, 910, 954, 30, 146, 0, -1, -1, -1
1, 11, 1256, 950, 15, 45, 0, -1, -1, -1
1, 12, 1117, 961, 14, 38, 0, -1, -1, -1
2, 0, 1498, 955, 30, 95, 0, -1, -1, -1
2, 1, 1766, 954, 28, 50, 0, -1, -1, -1
2, 2, 1936, 954, 22, 54, 0, -1, -1, -1
2, 3, 2584, 946, 25, 75, 0, -1, -1, -1
2, 4, 3587, 948, 47, 136, 0, -1, -1, -1
2, 5, 31, 949, 10, 25, 0, -1, -1, -1
2, 6, 63, 947, 9, 27, 0, -1, -1, -1
2, 7, 46, 949, 7, 25, 0, -1, -1, -1
2, 8, 468, 948, 10, 49, 0, -1, -1, -1
2, 9, 742, 957, 24, 87, 0, -1, -1, -1
2, 10, 910, 949, 35, 152, 0, -1, -1, -1
2, 11, 1256, 950, 15, 45, 0, -1, -1, -1
2, 12, 1117, 961, 14, 38, 0, -1, -1, -1
3, 0, 1498, 955, 30, 95, 0, -1, -1, -1
3, 1, 1766, 957, 28, 47, 0, -1, -1, -1
3, 2, 1936, 954, 22, 54, 0, -1, -1, -1
3, 3, 2582, 946, 27, 75, 0, -1, -1, -1
3, 4, 3585, 948, 49, 136, 0, -1, -1, -1
3, 5, 31, 949, 10, 25, 0, -1, -1, -1
3, 6, 63, 947, 9, 27, 0, -1, -1, -1
3, 7, 46, 949, 7, 25, 0, -1, -1, -1
3, 8, 468, 948, 10, 49, 0, -1, -1, -1
3, 9, 742, 957, 24, 87, 0, -1, -1, -1
3, 10, 910, 949, 35, 152, 0, -1, -1, -1
3, 11, 1256, 950, 15, 45, 0, -1, -1, -1
3, 12, 1117, 961, 14, 38, 0, -1, -1, -1
4, 0, 1498, 955, 30, 95, 0, -1, -1, -1
