0, 1, 480, 583, 0, 0, 0, -1, -1, -1
0, 2, 1440, 583, 0, 0, 0, -1, -1, -1
0, 3, 1440, 583, 0, 0, 0, -1, -1, -1
0, 4, 1440, 583, 0, 0, 0, -1, -1, -1
0, 5, 2400, 583, 0, 0, 0, -1, -1, -1
0, 6, 2400, 583, 0, 0, 0, -1, -1, -1
0, 7, 2400, 583, 0, 0, 0, -1, -1, -1
0, 8, 2400, 583, 0, 0, 0, -1, -1, -1
0, 9, 2400, 583, 0, 0, 0, -1, -1, -1
1, 1, 844, 967, 25, 67, 0, -1, -1, -1
1, 2, 2283, 963, 18, 53, 0, -1, -1, -1
1, 3, 2337, 963, 14, 45, 0, -1, -1, -1
1, 4, 2123, 967, 12, 39, 0, -1, -1, -1
1, 5, 2441, 958, 21, 68, 0, -1, -1, -1
1, 6, 2718, 958, 20, 58, 0, -1, -1, -1
1, 7, 2513, 964, 22, 59, 0, -1, -1, -1
1, 8, 2495, 961, 17, 43, 0, -1, -1, -1
1, 9, 2880, 949, 22, 54, 0, -1, -1, -1
2, 1, 844, 967, 25, 65, 0, -1, -1, -1
2, 2, 2283, 963, 18, 53, 0, -1, -1, -1
2, 3, 2337, 963, 14, 45, 0, -1, -1, -1
2, 4, 2123, 967, 12, 39, 0, -1, -1, -1
2, 5, 2441, 958, 21, 68, 0, -1, -1, -1
2, 6, 2718, 958, 20, 58, 0, -1, -1, -1
2, 7, 2511, 964, 22, 59, 0, -1, -1, -1
2, 8, 2495, 961, 17, 43, 0, -1, -1, -1
2, 9, 2880, 949, 22, 54, 0, -1, -1, -1
3, 1, 844, 967, 25, 65, 0, -1, -1, -1
3, 2, 2283, 963, 18, 53, 0, -1, -1, -1
3, 3, 2337, 963, 14, 45, 0, -1, -1, -1
3, 4, 2123, 967, 12, 39, 0, -1, -1, -1
3, 5, 2440, 958, 21, 68, 0, -1, -1, -1
3, 6, 2718, 958, 20, 58, 0, -1, -1, -1
3, 7, 2511, 964, 22, 59, 0, -1, -1, -1
3, 8, 2495, 961, 17, 43, 0, -1, -1, -1
3, 9, 2880, 949, 22, 54, 0, -1, -1, -1
4, 1, 846, 967, 25, 65, 0, -1, -1, -1
4, 2, 2283, 963, 18, 53, 0, -1, -1, -1
4, 3, 2335, 963, 14, 45, 0, -1, -1, -1
4, 4, 2123, 967, 12, 39, 0, -1, -1, -1
4, 5, 2440, 958, 21, 68, 0, -1, -1, -1
4, 6, 2718, 958, 20, 58, 0, -1, -1, -1
4, 7, 2511, 964, 22, 59, 0, -1, -1, -1
4, 8, 2495, 961, 17, 43, 0, -1, -1, -1
4, 9, 2880, 949, 22, 54, 0, -1, -1, -1
5, 1, 846, 967, 25, 65, 0, -1, -1, -1
5, 2, 2283, 963, 18, 53, 0, -1, -1, -1
5, 3, 2335, 963, 14, 45, 0, -1, -1, -1
5, 4, 2123, 967, 12, 39, 0, -1, -1, -1
5, 5, 2440, 958, 21, 66, 0, -1, -1, -1
5, 6, 2717, 958, 20, 58, 0, -1, -1, -1
5, 7, 2511, 964, 22, 59, 0, -1, -1, -1
5, 8, 2497, 961, 17, 43, 0, -1, -1, -1
5, 9, 2880, 949, 22, 52, 0, -1, -1, -1
6, 1, 846, 967, 25, 65, 0, -1, -1, -1
6, 2, 2283, 964, 18, 51, 0, -1, -1, -1
6, 3, 2335, 963, 14, 45, 0, -1, -1, -1
6, 4, 2123, 967, 12, 39, 0, -1, -1, -1
6, 5, 2440, 958, 21, 66, 0, -1, -1, -1
6, 6, 2717, 958, 20, 58, 0, -1, -1, -1
6, 7, 2510, 964, 22, 59, 0, -1, -1, -1
6, 8, 2497, 963, 17, 41, 0, -1, -1, -1
6, 9, 2880, 949, 22, 52, 0, -1, -1, -1
7, 1, 846, 967, 25, 67, 0, -1, -1, -1
7, 2, 2283, 964, 18, 51, 0, -1, -1, -1
7, 3, 2335, 963, 14, 45, 0, -1, -1, -1
7, 4, 2123, 967, 12, 39, 0, -1, -1, -1
7, 5, 2440, 958, 21, 66, 0, -1, -1, -1
7, 6, 2717, 958, 20, 58, 0, -1, -1, -1
7, 7, 2510, 964, 22, 59, 0, -1, -1, -1
7, 8, 2497, 963, 16, 41, 0, -1, -1, -1
7, 9, 2880, 949, 22, 52, 0, -1, -1, -1
8, 1, 846, 967, 25, 65, 0, -1, -1, -1
8, 2, 2282, 965, 18, 51, 0, -1, -1, -1
8, 3, 2334, 963, 14, 45, 0, -1, -1, -1
8, 4, 2121, 967, 12, 39, 0, -1, -1, -1
8, 5, 2439, 958, 21, 68, 0, -1, -1, -1
8, 6, 2717, 958, 20, 58, 0, -1, -1, -1
8, 7, 2509, 964, 22, 59, 0, -1, -1, -1
8, 8, 2497, 963, 16, 41, 0, -1, -1, -1
8, 9, 2880, 951, 22, 52, 0, -1, -1, -1
9, 1, 846, 967, 25, 65, 0, -1, -1, -1
9, 2, 2282, 965, 18, 51, 0, -1, -1, -1
9, 3, 2334, 963, 14, 47, 0, -1, -1, -1
9, 4, 2121, 967, 12, 39, 0, -1, -1, -1
9, 5, 2439, 958, 21, 68, 0, -1, -1, -1
9, 6, 2717, 958, 20, 58, 0, -1, -1, -1
9, 7, 2509, 964, 22, 59, 0, -1, -1, -1
9, 8, 2497, 963, 16, 39, 0, -1, -1, -1
9, 9, 2880, 951, 22, 52, 0, -1, -1, -1
10, 1, 848, 967, 25, 67, 0, -1, -1, -1
10, 2, 2282, 963, 18, 51, 0, -1, -1, -1
10, 3, 2334, 963, 14, 47, 0, -1, -1, -1
10, 4, 2121, 967, 12, 39, 0, -1, -1, -1
10, 5, 2438, 958, 20, 68, 0, -1, -1, -1
10, 6, 2717, 958, 20, 58, 0, -1, -1, -1
10, 7, 2509, 964, 22, 59, 0, -1, -1, -1
10, 8, 2495, 963, 16, 39, 0, -1, -1, -1
10, 9, 2880, 951, 22, 52, 0, -1, -1, -1
11, 1, 848, 967, 25, 67, 0, -1, -1, -1
11, 2, 2282, 963, 18, 51, 0, -1, -1, -1
11, 3, 2334, 963, 14, 45, 0, -1, -1, -1
11, 4, 2121, 965, 12, 39, 0, -1, -1, -1
11, 5, 2438, 956, 20, 67, 0, -1, -1, -1
11, 6, 2717, 958, 20, 58, 0, -1, -1, -1
11, 7, 2509, 964, 22, 59, 0, -1, -1, -1
11, 8, 2497, 963, 16, 39, 0, -1, -1, -1
11, 9, 2880, 949, 22, 52, 0, -1, -1, -1
12, 1, 848, 967, 25, 67, 0, -1, -1, -1
12, 2, 2282, 963, 18, 51, 0, -1, -1, -1
12, 3, 2334, 963, 14, 45, 0, -1, -1, -1
12, 4, 2121, 965, 12, 39, 0, -1, -1, -1
12, 5, 2438, 956, 20, 67, 0, -1, -1, -1
12, 6, 2717, 958, 20, 58, 0, -1, -1, -1
12, 7, 2507, 964, 22, 59, 0, -1, -1, -1
12, 8, 2497, 963, 16, 39, 0, -1, -1, -1
12, 9, 2877, 949, 22, 52, 0, -1, -1, -1
13, 1, 848, 967, 25, 67, 0, -1, -1, -1
13, 2, 2282, 963, 18, 51, 0, -1, -1, -1
13, 3, 2333, 963, 14, 47, 0, -1, -1, -1
13, 4, 2121, 965, 12, 39, 0, -1, -1, -1
13, 5, 2437, 956, 20, 67, 0, -1, -1, -1
13, 6, 2715, 958, 20, 58, 0, -1, -1, -1
13, 7, 2507, 964, 22, 59, 0, -1, -1, -1
13, 8, 2495, 963, 16, 39, 0, -1, -1, -1
13, 9, 2877, 949, 22, 52, 0, -1, -1, -1
14, 1, 850, 967, 25, 67, 0, -1, -1, -1
14, 2, 2281, 963, 18, 52, 0, -1, -1, -1
14, 3, 2333, 963, 14, 47, 0, -1, -1, -1
14, 4, 2121, 967, 12, 39, 0, -1, -1, -1
14, 5, 2437, 956, 20, 67, 0, -1, -1, -1
14, 6, 2715, 958, 20, 58, 0, -1, -1, -1
14, 7, 2507, 964, 22, 59, 0, -1, -1, -1
14, 8, 2495, 963, 16, 39, 0, -1, -1, -1
14, 9, 2877, 949, 22, 52, 0, -1, -1, -1
15, 1, 850, 967, 25, 67, 0, -1, -1, -1
15, 2, 2281, 963, 18, 52, 0, -1, -1, -1
15, 3, 2332, 963, 14, 47, 0, -1, -1, -1
15, 4, 2121, 967, 12, 39, 0, -1, -1, -1
